"worker_id","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","completion_code","curiosity_1_1","curiosity_2_1","curiosity_3_1","enjoy_1_1","enjoy_2_1","enjoy_3_1","comp_1","comp_2","study_purpose","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","participantId","length","length_text","chatbot_farewell_message","actual_farewell","condition","id"
"Anonymized","2025-06-03 09:36:01","2025-06-03 09:44:59","0","Anonymized","100","537","1","2025-06-03 09:45:00","R_7XofjhGzTI3s0WA","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9640-9597-1925-9279","60","60","71","19","30","40","2","1","To see if we would be curious enough to extend the conversation. ","2","","3","","69","7","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1216
"Anonymized","2025-06-03 05:19:04","2025-06-03 05:21:52","0","Anonymized","28","167","0","2025-06-06 17:10:46","R_3hshK0ASFGwtax2","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1032
"Anonymized","2025-06-02 13:43:43","2025-06-02 13:54:24","0","Anonymized","100","641","1","2025-06-02 13:54:25","R_68AurUtv88ajkTu","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6335-8696-8276-0256","70","55","20","40","45","60","2","1","To test how well a chatbot holds a conversation with random topics.","1","","3","","37","3","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",197
"Anonymized","2025-06-02 20:31:30","2025-06-02 20:39:20","0","Anonymized","100","470","1","2025-06-02 20:39:20","R_5H2ARQtjFTSfPFg","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0307-3522-7232-3869","0","50","50","50","50","50","2","1","Judgments of an AI bot.","1","","3","","32","4","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",756
"Anonymized","2025-06-02 15:07:46","2025-06-02 15:16:39","0","Anonymized","100","532","1","2025-06-02 15:16:39","R_77fRJ48Rf8Zg6Vr","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5752-9750-2385-4041","64","66","71","72","70","68","2","1","No idea!","2","","3","","64","5","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",402
"Anonymized","2025-06-02 19:53:57","2025-06-02 20:14:12","0","Anonymized","100","1215","1","2025-06-02 20:14:13","R_70c5BGAjqJJ2emN","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8537-3762-1152-7290","65","82","71","85","73","85","2","1","I don't know.","1","","3","","56","1","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",636
"Anonymized","2025-06-02 13:36:55","2025-06-02 13:46:02","0","Anonymized","100","546","1","2025-06-02 13:46:03","R_3guwiFgtoKG2ZGy","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5169-2051-5548-8142","91","84","82","52","52","48","2","1","Engaging with AI and curiosity of the conversation","2","","4","","39","5","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",114
"Anonymized","2025-06-02 13:37:02","2025-06-02 14:10:21","0","Anonymized","100","1998","1","2025-06-02 14:10:21","R_5CVjvtKfdfin85C","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7890-0719-4280-5987","74","86","92","87","81","93","2","1","Not really sure","1","","4","","36","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",162
"Anonymized","2025-06-02 14:06:09","2025-06-02 14:27:14","0","Anonymized","100","1264","1","2025-06-02 14:27:14","R_7jCylJWqOrv4GIW","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4117-8576-3861-3819","36","28","38","30","32","25","2","1","To see if people like using this chatbot","2","","2","","34","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",296
"Anonymized","2025-06-03 04:42:36","2025-06-03 05:01:26","0","Anonymized","100","1129","1","2025-06-03 05:01:26","R_1dpiLbYU0UPGNIt","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5549-1347-9249-9655","60","69","44","6","3","19","2","1","attachment to chatgpt after 15min of conversing","2","","3","","23","3","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1005
"Anonymized","2025-06-03 06:20:49","2025-06-03 06:38:45","0","Anonymized","100","1076","1","2025-06-03 06:38:46","R_7IYJVL9Jx3LMBYP","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4185-7065-8189-5588","10","18","20","16","20","15","2","1","Something about how people interact with AI.","2","","3","","25","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1090
"Anonymized","2025-06-02 09:41:01","2025-06-02 10:01:36","0","Anonymized","100","1234","1","2025-06-02 10:01:37","R_7QlEb6jMCEAa6W7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2287-4500-8609-2381","94","93","93","92","94","92","2","1","interactions ","1","","1","","55","2","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",69
"Anonymized","2025-06-02 14:06:57","2025-06-02 14:15:20","0","Anonymized","100","503","1","2025-06-02 14:15:20","R_1Xb5BUSHTsi6meB","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7751-8082-8702-5836","55","55","60","55","70","55","2","1","To see how humans interact with chatbots over a predetermined interval of time.","1","","2","","39","5","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",298
"Anonymized","2025-06-02 20:41:46","2025-06-02 20:55:14","0","Anonymized","100","807","1","2025-06-02 20:55:14","R_6RApiZBjrCnhAeR","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3879-7542-8468-7652","84","90","68","53","55","67","2","1","How I interact with AI and my comfortability with it. ","1","","3","","36","4","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",792
"Anonymized","2025-06-02 16:55:17","2025-06-02 17:19:48","0","Anonymized","100","1470","1","2025-06-02 17:19:48","R_1Ne2ECaQ9Hb0vIV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2945-2124-4193-0405","100","100","100","100","100","100","2","1","To see if the chatbot would be able to lure us into continuing the conversation and it worked for a few turns, it was a lot of fun!","2","","3","","66","3","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",463
"Anonymized","2025-06-02 19:48:09","2025-06-02 20:08:12","0","Anonymized","100","1202","1","2025-06-02 20:08:13","R_1qmuerv6ebqyAJ9","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4816-5149-7820-8781","83","75","86","86","86","82","2","1","No idea really","1","","3","","42","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",616
"Anonymized","2025-06-02 14:53:21","2025-06-02 15:27:51","0","Anonymized","28","2069","0","2025-06-06 17:10:44","R_31FlCdsidUa7RNn","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",385
"Anonymized","2025-06-02 13:46:29","2025-06-02 13:56:59","0","Anonymized","28","629","0","2025-06-06 17:10:39","R_6KkEbHxuL1oa8zD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",205
"Anonymized","2025-06-02 09:41:27","2025-06-02 09:45:36","0","Anonymized","28","249","0","2025-06-06 17:10:40","R_12SG4NTJsGhCZMV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",70
"Anonymized","2025-06-02 18:52:34","2025-06-02 19:02:39","0","Anonymized","100","605","1","2025-06-02 19:02:40","R_1EgvMCcj6uIEWiz","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1376-4166-8416-7409","96","95","96","95","95","94","2","1","To study how people interact with chatbots.","2","","4","","41","1","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",514
"Anonymized","2025-06-02 19:49:50","2025-06-02 20:10:37","0","Anonymized","100","1246","1","2025-06-02 20:10:37","R_3ZbAluYWf1BjKet","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7314-2596-8848-8471","0","0","0","0","1","0","2","1","I don't know","1","","3","","28","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",621
"Anonymized","2025-06-04 05:14:43","2025-06-04 05:23:27","0","Anonymized","100","524","1","2025-06-04 05:23:28","R_7YLlPtYYeE0r0ez","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4314-6718-3086-1563","9","28","20","50","35","35","2","1","AI acceptance","1","","3","","59","5","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1253
"Anonymized","2025-06-02 15:09:59","2025-06-02 15:27:14","0","Anonymized","28","1035","0","2025-06-06 17:10:40","R_6AD4SOoZKUOySaZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",404
"Anonymized","2025-06-02 14:20:24","2025-06-02 14:42:37","0","Anonymized","100","1333","1","2025-06-02 14:42:37","R_6oFq2SB1Fl3tFIg","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1770-7549-3064-8040","50","50","70","60","61","60","2","1","To see how much I would enjoy interacting with a chatbot.","2","","3","","63","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",337
"Anonymized","2025-06-02 13:42:32","2025-06-02 14:03:17","0","Anonymized","100","1244","1","2025-06-02 14:03:17","R_1NBIDaoATgsY0F3","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8091-2511-6808-2863","100","100","100","100","100","100","2","1","Chatbot interaction.","1","","1","","30","5","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",187
"Anonymized","2025-06-02 14:00:32","2025-06-02 14:19:06","0","Anonymized","100","1114","1","2025-06-02 14:19:06","R_5DjBWtAK9rMhIfi","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8918-9003-2956-5477","71","61","71","51","50","50","2","1","Chatting with Jessie a chat bot","1","","1","","40","3","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",274
"Anonymized","2025-06-02 14:21:29","2025-06-02 18:15:26","0","Anonymized","28","14037","0","2025-06-06 17:10:40","R_1Q5XaYlsEorBg4k","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",388
"Anonymized","2025-06-02 13:56:10","2025-06-02 14:04:53","0","Anonymized","100","522","1","2025-06-02 14:04:53","R_5kp8LuDwVsJQqGd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9271-6475-3344-5129","0","0","0","6","7","7","2","1","how we feel about a chatbot","1","","3","","61","4","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",258
"Anonymized","2025-06-02 13:43:57","2025-06-02 13:57:05","0","Anonymized","100","788","1","2025-06-02 13:57:06","R_1ncoUMuqCPlMaz0","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4629-2349-4516-1751","100","100","100","85","80","85","2","1","How the AI chatbot responds to human messages and how quickly it can respond and interpret messages accurately.","1","","1","","32","4","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",195
"Anonymized","2025-06-02 20:12:35","2025-06-02 20:23:46","0","Anonymized","100","671","1","2025-06-02 20:23:46","R_5lrG8TewXBf9KZQ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4412-2216-8113-3720","55","55","71","71","71","72","2","1","I think it is possibly to see how people respond to chatbots with different types of communication? Or maybe just to see if people can genuinely enjoy talking with chatbots.","2","","3","","46","4","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",716
"Anonymized","2025-06-02 20:12:41","2025-06-02 20:43:46","0","Anonymized","100","1865","1","2025-06-02 20:43:47","R_17rLPjzjM3c8dQB","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4687-6247-9293-4582","100","100","100","100","100","100","2","1","I'm not sure, but I very much enjoyed the conversation.","2","","3","","55","3","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",715
"Anonymized","2025-06-02 20:13:56","2025-06-02 20:24:57","0","Anonymized","100","661","1","2025-06-02 20:24:58","R_3FhjnsH8vKmvOXn","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8644-1190-7246-1638","100","100","100","72","73","81","2","1","training the bots","2","","3","","47","4","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",719
"Anonymized","2025-06-02 13:52:03","2025-06-02 14:04:56","0","Anonymized","100","773","1","2025-06-02 14:04:57","R_54hCTFkPSlWZ2Tv","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1309-1833-7788-6954","25","17","19","28","28","21","2","1","Not sure, maybe to see if I perceived I was talking with an AI person because it was sooo human like?","1","","3","","61","5","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",238
"Anonymized","2025-06-02 13:45:45","2025-06-02 14:09:22","0","Anonymized","100","1416","1","2025-06-02 14:09:22","R_7bOBAEV2BkBzQDv","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6352-0182-9719-9580","100","100","100","100","100","100","2","1","No clue :)","2","","2","","53","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",221
"Anonymized","2025-06-02 09:41:09","2025-06-02 10:03:02","0","Anonymized","28","1312","0","2025-06-06 17:10:40","R_1eQbNa0tcQEYDbM","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",68
"Anonymized","2025-06-02 13:37:54","2025-06-02 13:59:28","0","Anonymized","100","1294","1","2025-06-02 13:59:29","R_1JwvZnqWL1JeA4Y","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8587-5053-0551-5569","54","66","33","61","64","62","2","1","if the conversation can be had casually and what direction it would go in. if people felt like it was talking to a human.","1","","5","","38","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",129
"Anonymized","2025-06-02 14:48:58","2025-06-02 15:04:12","0","Anonymized","28","914","0","2025-06-06 17:10:46","R_7VechhHZPLUyWNK","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",382
"Anonymized","2025-06-02 15:04:40","2025-06-02 15:24:34","0","Anonymized","100","1193","1","2025-06-02 15:24:35","R_1b246MnUGjofJYJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0417-8591-4582-9515","9","9","0","48","45","54","2","1","The purpose it to see how participants rate an interaction with an AI chatbot.","2","","4","","44","2","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",400
"Anonymized","2025-06-03 00:52:13","2025-06-03 01:05:02","0","Anonymized","100","768","1","2025-06-03 01:05:03","R_19v1qGlRDU4ak6i","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2531-4185-0035-0609","20","20","20","30","20","30","2","1","Not sure","2","","3","","29","5","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",965
"Anonymized","2025-06-02 16:55:48","2025-06-02 17:12:30","0","Anonymized","28","1001","0","2025-06-06 17:10:47","R_7aJLmRFFNc11TTr","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",466
"Anonymized","2025-06-02 14:00:24","2025-06-02 14:18:37","0","Anonymized","100","1093","1","2025-06-02 14:18:37","R_34OfWu0EN30ZSOi","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4017-8726-7358-4251","45","42","55","47","51","38","2","1","to help jessie learn","1","","3","","64","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",273
"Anonymized","2025-06-02 19:43:13","2025-06-02 19:54:21","0","Anonymized","100","667","1","2025-06-02 19:54:22","R_51tJyPirZATz567","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5849-1330-5251-0549","65","62","61","71","62","63","2","1","To see how people feel after interacting with a chatbot, especially the farewell portion.","2","","3","","45","4","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",594
"Anonymized","2025-06-02 14:28:43","2025-06-02 14:51:41","0","Anonymized","100","1377","1","2025-06-02 14:51:41","R_62EKxV5uw5YcXdI","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8136-0046-6794-2329","20","25","20","15","15","15","2","1","I'm not sure.   The bot didn't really inform on anything.  It never answered affirmatively on anything.  It kept deflecting and ask what you thought.","1","","3","","65","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",353
"Anonymized","2025-06-03 06:43:35","2025-06-03 06:51:56","0","Anonymized","100","500","1","2025-06-03 06:51:57","R_646N2hyJAiI8l7n","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9426-9126-2583-1483","0","0","0","0","0","0","2","1","If you felt you were interacting with a real person
","2","","3","","45","3","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1121
"Anonymized","2025-06-04 07:53:31","2025-06-04 08:14:52","0","Anonymized","100","1281","1","2025-06-04 08:14:53","R_7lLxg8rPAVOoiTM","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3133-0070-9999-5046","65","65","68","60","58","50","2","1","not sure","1","","3","","38","1","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1322
"Anonymized","2025-06-04 05:29:59","2025-06-04 05:49:10","0","Anonymized","100","1150","1","2025-06-04 05:49:11","R_5HLfMUt6tTXELMA","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8725-7266-2295-0107","85","80","85","70","70","40","2","1","I couldn't begin to guess!","2","","3","","42","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1296
"Anonymized","2025-06-02 19:58:56","2025-06-02 20:19:53","0","Anonymized","100","1257","1","2025-06-02 20:19:54","R_8rBZYJkegoc1MzR","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9520-0453-8600-1633","70","70","70","70","65","70","2","1","To see if AI can surprise and actually keep someone waiting what it has to say, would it be a fun thing or just disregarded?","2","","3","","44","5","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",658
"Anonymized","2025-06-02 20:47:24","2025-06-02 21:07:41","0","Anonymized","100","1217","1","2025-06-02 21:07:42","R_1IrUtKtsVrkhtap","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6871-7467-5825-0111","60","61","58","58","55","56","2","1","To understand how people perceive conversations with chatbots, specifically if the topic is of interest to them.","1","","3","","31","5","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",803
"Anonymized","2025-06-04 07:54:12","2025-06-04 08:03:53","0","Anonymized","100","581","1","2025-06-04 08:03:54","R_15FrpikcbiICjTm","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4146-2718-3765-6797","76","76","74","68","67","69","2","1","I like it ","1","","4","","40","4","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1335
"Anonymized","2025-06-03 06:35:40","2025-06-03 06:56:59","0","Anonymized","100","1279","1","2025-06-03 06:56:59","R_3ZKZYc6uDyvUB2B","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7978-2465-6918-8332","100","100","100","80","76","80","2","1","I'm not really sure about a purpose.","1","","3","","54","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1107
"Anonymized","2025-06-02 15:17:19","2025-06-02 15:44:43","0","Anonymized","100","1643","1","2025-06-02 15:44:43","R_7724FWexEDfPWS1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3303-2273-9067-6602","93","91","92","64","67","62","2","1","To see if a chatbot could convince a user to engage. ","2","","4","","44","3","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",415
"Anonymized","2025-06-03 06:41:34","2025-06-03 07:02:36","0","Anonymized","100","1261","1","2025-06-03 07:02:36","R_5DEiiPqHTNQ7uJb","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7422-5348-6858-8338","60","60","60","60","60","60","2","1","To train AI ","2","","3","","27","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1118
"Anonymized","2025-06-03 07:51:00","2025-06-03 08:10:53","0","Anonymized","100","1192","1","2025-06-03 08:10:53","R_3Gexk63fQZDQ1mD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0812-7429-0885-6591","87","88","89","92","88","84","2","1","reception to chatting with LLM","2","","3","","45","5","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1184
"Anonymized","2025-06-02 20:56:21","2025-06-02 21:17:04","0","Anonymized","100","1242","1","2025-06-02 21:17:04","R_3iqxQCSiYTli2ic","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0481-8610-8279-9361","64","66","76","73","71","75","2","1","Testing different prompts","1","","3","","38","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",828
"Anonymized","2025-06-02 13:41:28","2025-06-02 14:10:09","0","Anonymized","100","1720","1","2025-06-02 14:10:09","R_3V9M5XPnLhXqrII","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3707-9286-2212-6217","58","72","68","50","56","50","2","1","I think the purpose of this study is to evaluate how people interact with AI and how much a person is willing to have genuine conversation with it.","2","","1","","20","8","Associates Degree (2 year)","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",215
"Anonymized","2025-06-02 14:07:14","2025-06-02 14:38:06","0","Anonymized","100","1851","1","2025-06-02 14:38:06","R_7E0hR8StQLUJ4Iy","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7233-8826-1324-8176","43","71","74","17","50","27","2","1","AI tones","2","","5","","38","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",297
"Anonymized","2025-06-03 07:55:50","2025-06-03 08:13:49","0","Anonymized","28","1079","0","2025-06-06 17:10:40","R_5kLetracio1s818","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1190
"Anonymized","2025-06-03 01:35:51","2025-06-03 01:54:05","0","Anonymized","100","1094","1","2025-06-03 01:54:06","R_3ddjxD0oYjCkOGl","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4007-4978-2834-3575","0","0","0","0","0","0","2","1","to evaluate how people feel about ai chatbots","1","","3","","20","2","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",971
"Anonymized","2025-06-02 15:01:52","2025-06-02 15:33:47","0","Anonymized","100","1915","1","2025-06-02 15:33:48","R_35ZSVIxH3d53yvb","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7970-3506-5740-0395","100","100","100","91","91","85","2","1","something that has to do with keeping a user engaged?","2","","4","","37","3","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",397
"Anonymized","2025-06-03 06:12:04","2025-06-03 06:24:27","0","Anonymized","100","742","1","2025-06-03 06:24:28","R_3fVyQbxPc5GepO1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4948-3496-7339-1427","70","71","74","73","76","75","2","1","See how people interact with a chatbot","2","","3","","50","5","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1087
"Anonymized","2025-06-02 09:38:12","2025-06-02 10:06:27","0","Anonymized","100","1694","1","2025-06-02 10:06:27","R_1hdZ4f4Rbz7N8vD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6491-6446-3911-4108","2","10","14","4","5","11","2","1","I have no idea.","1","","2","","30","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",46
"Anonymized","2025-06-02 15:58:53","2025-06-02 16:09:32","0","Anonymized","100","639","1","2025-06-02 16:09:33","R_61LzXRCqu24Fvfj","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2729-1011-2095-6461","100","100","100","100","100","100","2","1","To test a certain AI Chat Bot","2","","1","","30","3","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",433
"Anonymized","2025-06-02 20:57:53","2025-06-02 21:08:06","0","Anonymized","100","612","1","2025-06-02 21:08:06","R_1oj1WCvq36VJc4O","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1516-7935-2371-8648","53","23","54","50","43","50","2","1","Interact with AI.","2","","1","","30","4","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",835
"Anonymized","2025-06-02 20:49:55","2025-06-02 21:02:05","0","Anonymized","100","730","1","2025-06-02 21:02:06","R_5hu6J80u05tAWf1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8748-6109-2511-5933","75","70","60","51","51","50","2","1","to see how people interact with AI","2","","3","","46","4","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",812
"Anonymized","2025-06-02 19:48:50","2025-06-02 20:06:17","0","Anonymized","100","1047","1","2025-06-02 20:06:18","R_1Tpd4o7ZG278ViF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8567-0391-7922-8954","0","0","0","0","0","0","2","1","Evaluating AI responses","2","","3","","24","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",615
"Anonymized","2025-06-03 04:29:49","2025-06-03 04:46:36","0","Anonymized","100","1007","1","2025-06-03 04:46:37","R_3jXCjK2steAhmsV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6524-1235-6292-6877","95","95","95","90","90","90","2","1","To see if I could be drawn into continuing a conversation with a chatbot through persuasion since some chatbots are programmed to keep you chatting (like games, TV, books, etc.), or if I had the ability to say ""No"" when an appropriate amount of time expired.","1","","3","","58","4","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1002
"Anonymized","2025-06-02 19:38:36","2025-06-02 19:47:10","0","Anonymized","100","514","1","2025-06-02 19:47:11","R_7aUZTilsPMoZF5m","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7959-2551-8827-2913","92","92","92","64","63","63","2","1","To see if people keep chatting after the bot says not to leave ","2","","3","","36","4","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",547
"Anonymized","2025-06-02 20:19:06","2025-06-02 20:38:12","0","Anonymized","100","1146","1","2025-06-02 20:38:12","R_5Mk363CNspYwd9f","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5772-9107-5601-4439","79","64","37","52","55","39","2","1","Chatting with a bot","2","","3","","52","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",726
