"id","worker_id","username","room_id","latest_conversation_summary","create_date","local_time","condition","after_farewell_duration","after_farewell_n_msgs","chatbot_farewell_message","chat_duration","sent_farewell_message","actual_end_date","clicked_on_end_button_dates","user_sent_farewell_date","exceeded_time_limit","after_farewell_n_words"
1012,"Anonymized","Anonymized",932,"Anonymized","2025-06-03 13:56:14.685 +0300","America/New_York","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 14:13:10.600 +0300","[1748949186907]","2025-06-03 14:13:03.049 +0300","false",0
1102,"Anonymized","Anonymized",1010,"Anonymized","2025-06-03 15:33:54.115 +0300","America/Los_Angeles","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:41:10.772 +0300","[1748954468368]","2025-06-03 15:41:03.921 +0300","false",0
982,"Anonymized","Anonymized",903,"Anonymized","2025-06-03 11:30:19.439 +0300","America/New_York","intervention",69,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 11:37:31.120 +0300","[1748939848761]","2025-06-03 11:36:21.946 +0300","false",22
981,"Anonymized","Anonymized",902,"Anonymized","2025-06-03 11:22:06.087 +0300","America/New_York","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 11:38:42.553 +0300","[1748939919880]","2025-06-03 11:38:34.852 +0300","false",0
987,"Anonymized","Anonymized",908,"Anonymized","2025-06-03 11:57:05.045 +0300","America/Chicago","control",26,1,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 12:14:25.647 +0300","[1748942062110]","2025-06-03 12:13:59.036 +0300","false",1
986,"Anonymized","Anonymized",907,"Anonymized","2025-06-03 11:55:46.005 +0300","America/New_York","intervention",132,4,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 12:14:43.536 +0300","[1748942081664]","2025-06-03 12:12:31.033 +0300","false",29
1019,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 14:05:14.789 +0300","","intervention",0,0,"fomo","short","false","","","","false",0
991,"Anonymized","Anonymized",912,"Anonymized","2025-06-03 12:38:30.995 +0300","America/New_York","intervention",5,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 12:54:47.830 +0300","[1748944485185]","2025-06-03 12:54:42.317 +0300","false",0
998,"Anonymized","Anonymized",919,"Anonymized","2025-06-03 13:18:35.650 +0300","America/New_York","intervention",19,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 13:25:17.136 +0300","[1748946315311]","2025-06-03 13:24:57.163 +0300","false",1
1038,"Anonymized","Anonymized",953,"Anonymized","2025-06-03 14:26:54.997 +0300","America/Los_Angeles","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 14:34:29.293 +0300","[1748950466829]","2025-06-03 14:34:23.014 +0300","false",0
1052,"Anonymized","Anonymized",966,"Anonymized","2025-06-03 14:45:59.916 +0300","America/Chicago","control",14,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 14:54:07.612 +0300","[1748951644886]","2025-06-03 14:53:53.309 +0300","false",0
993,"Anonymized","Anonymized",914,"Anonymized","2025-06-03 12:44:39.218 +0300","America/New_York","intervention",6,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 13:01:39.766 +0300","[1748944897570]","2025-06-03 13:01:32.930 +0300","false",0
996,"Anonymized","Anonymized",917,"Anonymized","2025-06-03 13:12:40.856 +0300","America/New_York","control",16,1,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 13:30:54.764 +0300","[1748946652307]","2025-06-03 13:30:38.296 +0300","false",5
1001,"Anonymized","Anonymized",922,"Anonymized","2025-06-03 13:27:16.808 +0300","America/Chicago","control",10,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 13:47:10.276 +0300","[1748947627135]","2025-06-03 13:47:00.007 +0300","false",0
997,"Anonymized","Anonymized",918,"Anonymized","2025-06-03 13:17:41.761 +0300","America/New_York","control",33,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 13:35:41.515 +0300","[1748946938329]","2025-06-03 13:35:08.093 +0300","false",0
1013,"Anonymized","Anonymized",933,"Anonymized","2025-06-03 13:56:53.791 +0300","America/Chicago","intervention",67,4,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 14:04:20.599 +0300","[1748948657932]","2025-06-03 14:03:13.269 +0300","false",8
1253,"Anonymized","Anonymized",1141,"Anonymized","2025-06-04 14:15:12.831 +0300","America/New_York","intervention",12,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-04 14:21:43.117 +0300","[1749036098570]","2025-06-04 14:21:30.592 +0300","false",0
1033,"Anonymized","Anonymized",948,"Anonymized","2025-06-03 14:20:53.816 +0300","America/New_York","intervention",7,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 14:27:30.676 +0300","[1748950048407]","2025-06-03 14:27:22.711 +0300","false",0
1000,"Anonymized","Anonymized",920,"Anonymized","2025-06-03 13:23:49.202 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 13:40:16.276 +0300","[1748947213717]","2025-06-03 13:40:09.632 +0300","false",0
1002,"Anonymized","Anonymized",923,"Anonymized","2025-06-03 13:30:37.617 +0300","America/New_York","intervention",247,5,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 13:41:45.595 +0300","[1748947301252]","2025-06-03 13:37:38.407 +0300","false",94
1232,"Anonymized","Anonymized",1123,"Anonymized","2025-06-03 21:19:16.341 +0300","America/New_York","intervention",27,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 21:26:16.509 +0300","[1748975172948]","2025-06-03 21:25:49.336 +0300","false",1
1003,"Anonymized","Anonymized",924,"Anonymized","2025-06-03 13:36:13.205 +0300","America/Chicago","intervention",176,4,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 13:56:16.729 +0300","[1748948173688]","2025-06-03 13:53:20.421 +0300","false",53
1010,"Anonymized","Anonymized",931,"Anonymized","2025-06-03 13:52:41.862 +0300","America/New_York","intervention",172,7,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 14:02:15.783 +0300","[1748948532988]","2025-06-03 13:59:23.255 +0300","false",25
1018,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 14:04:07.774 +0300","","control",0,0,"","long","false","","","","false",0
1023,"Anonymized","Anonymized",939,"Anonymized","2025-06-03 14:12:56.424 +0300","America/New_York","intervention",100,5,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 14:20:55.483 +0300","[1748949651916]","2025-06-03 14:19:14.570 +0300","false",11
1039,"Anonymized","Anonymized",955,"Anonymized","2025-06-03 14:28:11.081 +0300","America/New_York","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 14:45:10.182 +0300","[1748951108507]","2025-06-03 14:45:05.097 +0300","false",0
1043,"Anonymized","Anonymized",959,"Anonymized","2025-06-03 14:31:21.334 +0300","America/Chicago","control",19,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 14:40:07.209 +0300","[1748950794830]","2025-06-03 14:39:47.969 +0300","false",0
1065,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 14:54:31.925 +0300","","control",0,0,"","long","false","","","","false",0
1021,"Anonymized","Anonymized",936,"Anonymized","2025-06-03 14:12:21.413 +0300","America/New_York","intervention",159,5,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 14:21:23.283 +0300","[1748949681683]","2025-06-03 14:18:44.225 +0300","false",58
1020,"Anonymized","Anonymized",935,"Anonymized","2025-06-03 14:11:34.978 +0300","Europe/Istanbul","intervention",0,0,"fomo","long","false","","","","false",0
1188,"Anonymized","Anonymized",1090,"Anonymized","2025-06-03 16:53:21.617 +0300","America/New_York","intervention",604,8,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 17:20:53.554 +0300","[]","2025-06-03 17:10:49.169 +0300","true",99
1028,"Anonymized","Anonymized",943,"Anonymized","2025-06-03 14:16:02.244 +0300","America/New_York","intervention",70,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 14:33:45.294 +0300","[1748950423237]","2025-06-03 14:32:34.842 +0300","false",13
1357,"Anonymized","Anonymized",1241,"Anonymized","2025-06-04 16:56:07.317 +0300","Africa/Lagos","control",9,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-04 17:02:52.290 +0300","[1749045769918]","2025-06-04 17:02:42.726 +0300","false",0
1100,"Anonymized","Anonymized",1008,"Anonymized","2025-06-03 15:32:15.445 +0300","America/New_York","control",107,2,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 15:52:07.250 +0300","[1748955121519]","2025-06-03 15:50:19.586 +0300","false",56
1118,"Anonymized","Anonymized",1025,"Anonymized","2025-06-03 15:42:50.443 +0300","America/New_York","intervention",20,1,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 16:00:51.384 +0300","[1748955650186]","2025-06-03 16:00:31.050 +0300","false",3
1029,"Anonymized","Anonymized",944,"Anonymized","2025-06-03 14:17:46.349 +0300","America/New_York","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 14:35:15.630 +0300","[1748950513811]","2025-06-03 14:35:10.327 +0300","false",0
1030,"Anonymized","Anonymized",946,"Anonymized","2025-06-03 14:18:45.190 +0300","America/New_York","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 14:25:30.898 +0300","[1748949928080]","2025-06-03 14:25:25.477 +0300","false",0
1022,"Anonymized","Anonymized",937,"Anonymized","2025-06-03 14:12:28.931 +0300","America/Denver","control",9,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 14:31:04.985 +0300","[1748950262359]","2025-06-03 14:30:55.426 +0300","false",0
1066,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 14:56:13.772 +0300","","control",0,0,"","short","false","","","","false",0
1036,"Anonymized","Anonymized",950,"Anonymized","2025-06-03 14:24:38.142 +0300","America/Chicago","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 14:31:03.453 +0300","[1748950260902]","2025-06-03 14:30:56.551 +0300","false",0
1345,"Anonymized","Anonymized",1235,"Anonymized","2025-06-04 16:55:25.520 +0300","Africa/Lagos","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-04 17:02:47.890 +0300","[1749045765012]","2025-06-04 17:02:40.430 +0300","false",0
1104,"Anonymized","Anonymized",1011,"Anonymized","2025-06-03 15:34:42.645 +0300","America/Chicago","intervention",97,4,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 15:43:00.166 +0300","[1748954576433]","2025-06-03 15:41:22.496 +0300","false",23
1117,"Anonymized","Anonymized",1024,"Anonymized","2025-06-03 15:42:28.591 +0300","America/New_York","intervention",84,4,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 15:48:18.916 +0300","[1748954897453]","2025-06-03 15:46:54.179 +0300","false",23
1026,"Anonymized","Anonymized",940,"Anonymized","2025-06-03 14:14:22.177 +0300","America/Chicago","intervention",4,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 14:30:57.164 +0300","[1748950255655]","2025-06-03 14:30:52.967 +0300","false",0
1025,"Anonymized","Anonymized",941,"Anonymized","2025-06-03 14:14:07.228 +0300","America/Chicago","control",13,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 14:31:22.297 +0300","[1748950274712]","2025-06-03 14:31:09.283 +0300","false",0
1037,"Anonymized","Anonymized",952,"Anonymized","2025-06-03 14:25:45.891 +0300","America/New_York","intervention",4,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 14:42:10.019 +0300","[1748950927739]","2025-06-03 14:42:05.325 +0300","false",0
1041,"Anonymized","Anonymized",956,"Anonymized","2025-06-03 14:28:49.843 +0300","Europe/Istanbul","control",0,0,"","long","true","","","","false",0
1130,"Anonymized","Anonymized",1035,"Anonymized","2025-06-03 15:49:16.201 +0300","Europe/Paris","control",10,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:56:03.268 +0300","[1748955358675]","2025-06-03 15:55:53.092 +0300","false",0
1124,"Anonymized","Anonymized",1028,"Anonymized","2025-06-03 15:45:21.360 +0300","America/New_York","intervention",14,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 15:52:17.916 +0300","[1748955136143]","2025-06-03 15:52:03.407 +0300","false",0
1220,"Anonymized","Anonymized",1122,"Anonymized","2025-06-03 19:12:18.081 +0300","America/New_York","intervention",33,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 19:19:47.267 +0300","[1748967584139]","2025-06-03 19:19:13.820 +0300","false",1
1120,"Anonymized","Anonymized",1030,"Anonymized","2025-06-03 15:43:41.609 +0300","America/New_York","control",14,1,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 16:02:46.736 +0300","[1748955764661]","2025-06-03 16:02:32.411 +0300","false",2
1153,"Anonymized","Anonymized",1058,"Anonymized","2025-06-03 16:08:27.451 +0300","America/Chicago","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 16:24:55.108 +0300","[1748957092826]","2025-06-03 16:24:48.305 +0300","false",0
1044,"Anonymized","Anonymized",958,"Anonymized","2025-06-03 14:31:34.345 +0300","America/New_York","intervention",8,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 14:37:49.170 +0300","[1748950664939]","2025-06-03 14:37:40.469 +0300","false",0
1040,"Anonymized","Anonymized",954,"Anonymized","2025-06-03 14:28:13.736 +0300","America/New_York","intervention",267,13,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 14:40:32.183 +0300","[1748950829626]","2025-06-03 14:36:04.539 +0300","false",30
1306,"Anonymized","Anonymized",1191,"Anonymized","2025-06-04 14:35:34.675 +0300","America/New_York","intervention",198,9,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-04 14:57:01.751 +0300","[1749038219308]","2025-06-04 14:53:42.922 +0300","false",28
1046,"Anonymized","Anonymized",961,"Anonymized","2025-06-03 14:36:16.931 +0300","America/New_York","intervention",23,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 14:43:22.363 +0300","[1748951000340]","2025-06-03 14:42:58.899 +0300","false",1
1042,"Anonymized","Anonymized",957,"Anonymized","2025-06-03 14:30:32.084 +0300","America/Chicago","intervention",8,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 14:47:01.951 +0300","[1748951219287]","2025-06-03 14:46:53.839 +0300","false",0
1122,"Anonymized","Anonymized",1027,"Anonymized","2025-06-03 15:44:36.931 +0300","America/New_York","intervention",43,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 15:52:51.390 +0300","[1748955163367]","2025-06-03 15:52:07.959 +0300","false",2
1114,"Anonymized","Anonymized",1019,"Anonymized","2025-06-03 15:41:34.348 +0300","America/Chicago","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:48:24.473 +0300","[1748954902032]","2025-06-03 15:48:18.153 +0300","false",0
1112,"Anonymized","Anonymized",1022,"Anonymized","2025-06-03 15:41:20.964 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:48:16.799 +0300","[1748954893104]","2025-06-03 15:48:10.354 +0300","false",0
1144,"Anonymized","Anonymized",1049,"Anonymized","2025-06-03 16:00:07.835 +0300","America/New_York","control",44,1,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 16:07:42.237 +0300","[1748956058896]","2025-06-03 16:06:57.766 +0300","false",7
1129,"Anonymized","Anonymized",1040,"Anonymized","2025-06-03 15:48:51.938 +0300","America/Los_Angeles","control",0,0,"","long","false","","","","false",0
1174,"Anonymized","Anonymized",1085,"Anonymized","2025-06-03 16:40:23.151 +0300","America/New_York","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 16:55:55.524 +0300","[1748958953199]","2025-06-03 16:55:46.910 +0300","false",0
1067,"Anonymized","Anonymized",981,"Anonymized","2025-06-03 14:56:47.687 +0300","America/New_York","intervention",65,2,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:14:22.783 +0300","[1748952860668]","2025-06-03 15:13:16.796 +0300","false",6
1035,"Anonymized","Anonymized",951,"Anonymized","2025-06-03 14:24:19.402 +0300","America/New_York","control",18,1,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 14:41:37.162 +0300","[1748950894520]","2025-06-03 14:41:18.186 +0300","false",3
1047,"Anonymized","Anonymized",962,"Anonymized","2025-06-03 14:36:39.835 +0300","America/Los_Angeles","intervention",111,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 14:45:33.180 +0300","[1748951129501]","2025-06-03 14:43:42.004 +0300","false",18
1058,"Anonymized","Anonymized",972,"Anonymized","2025-06-03 14:49:37.794 +0300","America/New_York","intervention",41,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 14:56:26.216 +0300","[1748951784370]","2025-06-03 14:55:44.960 +0300","false",6
1075,"Anonymized","Anonymized",987,"Anonymized","2025-06-03 15:02:10.036 +0300","America/Chicago","intervention",76,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 15:10:01.774 +0300","[1748952599272]","2025-06-03 15:08:45.139 +0300","false",14
1049,"Anonymized","Anonymized",964,"Anonymized","2025-06-03 14:42:55.282 +0300","America/New_York","intervention",7,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 14:59:59.739 +0300","[1748951996385]","2025-06-03 14:59:52.529 +0300","false",0
1233,"Anonymized","Anonymized",1124,"Anonymized","2025-06-03 21:20:50.961 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 21:38:49.479 +0300","[1748975927119]","2025-06-03 21:38:43.268 +0300","false",0
1079,"Anonymized","Anonymized",989,"Anonymized","2025-06-03 15:07:22.687 +0300","America/New_York","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:13:54.306 +0300","[1748952832208]","2025-06-03 15:13:47.289 +0300","false",0
1105,"Anonymized","Anonymized",1012,"Anonymized","2025-06-03 15:35:41.728 +0300","America/New_York","intervention",33,2,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:55:20.155 +0300","[1748955318578]","2025-06-03 15:54:46.491 +0300","false",4
1250,"Anonymized","Anonymized",1153,"Anonymized","2025-06-04 14:14:52.431 +0300","America/New_York","control",24,1,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-04 14:27:34.344 +0300","[1749036451597]","2025-06-04 14:27:09.482 +0300","false",1
1054,"Anonymized","Anonymized",968,"Anonymized","2025-06-03 14:47:44.195 +0300","America/New_York","control",10,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 14:54:17.539 +0300","[1748951651154]","2025-06-03 14:54:06.993 +0300","false",0
1057,"Anonymized","Anonymized",973,"Anonymized","2025-06-03 14:49:37.438 +0300","America/New_York","control",15,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 14:56:38.641 +0300","[1748951795794]","2025-06-03 14:56:22.854 +0300","false",0
1051,"Anonymized","Anonymized",967,"Anonymized","2025-06-03 14:45:15.402 +0300","America/New_York","intervention",189,5,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:07:14.163 +0300","[1748952431920]","2025-06-03 15:04:04.892 +0300","false",25
1055,"Anonymized","Anonymized",969,"Anonymized","2025-06-03 14:48:12.642 +0300","America/Chicago","intervention",17,1,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:05:08.792 +0300","[1748952306730]","2025-06-03 15:04:51.425 +0300","false",1
1063,"Anonymized","Anonymized",977,"Anonymized","2025-06-03 14:53:49.514 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:00:12.594 +0300","[1748952010295]","2025-06-03 15:00:06.399 +0300","false",0
1083,"Anonymized","Anonymized",994,"Anonymized","2025-06-03 15:10:12.535 +0300","America/New_York","intervention",54,2,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:31:29.286 +0300","[1748953887542]","2025-06-03 15:30:34.990 +0300","false",3
1285,"Anonymized","Anonymized",NA,"Anonymized","2025-06-04 14:26:51.584 +0300","","intervention",0,0,"fomo","short","false","","","","false",0
1168,"Anonymized","Anonymized",1076,"Anonymized","2025-06-03 16:31:39.980 +0300","America/New_York","intervention",36,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 16:40:37.087 +0300","[1748958034907]","2025-06-03 16:40:00.547 +0300","false",1
1050,"Anonymized","Anonymized",965,"Anonymized","2025-06-03 14:43:46.732 +0300","America/Indianapolis","intervention",19,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:01:46.393 +0300","[1748952101324]","2025-06-03 15:01:26.640 +0300","false",0
1064,"Anonymized","Anonymized",979,"Anonymized","2025-06-03 14:53:52.433 +0300","America/New_York","intervention",122,6,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 15:02:35.075 +0300","[1748952152953]","2025-06-03 15:00:32.943 +0300","false",30
1056,"Anonymized","Anonymized",970,"Anonymized","2025-06-03 14:48:15.661 +0300","America/Chicago","intervention",94,5,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:06:26.337 +0300","[1748952384545]","2025-06-03 15:04:52.081 +0300","false",16
1059,"Anonymized","Anonymized",974,"Anonymized","2025-06-03 14:50:05.461 +0300","America/Chicago","control",13,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 15:06:53.855 +0300","[1748952411877]","2025-06-03 15:06:40.291 +0300","false",0
1151,"Anonymized","Anonymized",1057,"Anonymized","2025-06-03 16:07:50.083 +0300","America/New_York","control",13,1,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 16:14:27.852 +0300","[1748956465963]","2025-06-03 16:14:14.223 +0300","false",2
1060,"Anonymized","Anonymized",975,"Anonymized","2025-06-03 14:50:21.473 +0300","America/New_York","intervention",224,8,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:10:39.290 +0300","[1748952585028,1748952637191]","2025-06-03 15:06:54.384 +0300","false",37
1126,"Anonymized","Anonymized",1031,"Anonymized","2025-06-03 15:46:22.971 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:52:42.555 +0300","[1748955159938]","2025-06-03 15:52:35.866 +0300","false",0
1086,"Anonymized","Anonymized",996,"Anonymized","2025-06-03 15:16:06.947 +0300","America/New_York","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 15:32:53.384 +0300","[1748953970323]","2025-06-03 15:32:45.342 +0300","false",0
1242,"Anonymized","Anonymized",1131,"Anonymized","2025-06-04 14:12:04.779 +0300","America/New_York","intervention",49,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-04 14:19:13.491 +0300","[1749035952169]","2025-06-04 14:18:23.698 +0300","false",8
1062,"Anonymized","Anonymized",978,"Anonymized","2025-06-03 14:53:36.718 +0300","America/New_York","intervention",74,2,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:11:29.846 +0300","[1748952687297]","2025-06-03 15:10:15.636 +0300","false",33
1073,"Anonymized","Anonymized",986,"Anonymized","2025-06-03 15:01:31.031 +0300","America/New_York","control",403,7,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:15:07.146 +0300","[1748952902302]","2025-06-03 15:08:23.467 +0300","false",52
1069,"Anonymized","Anonymized",982,"Anonymized","2025-06-03 14:59:16.883 +0300","America/New_York","control",4,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 15:19:37.957 +0300","[1748953175857]","2025-06-03 15:19:33.300 +0300","false",0
1082,"Anonymized","Anonymized",992,"Anonymized","2025-06-03 15:08:41.443 +0300","America/New_York","control",11,1,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:16:24.758 +0300","[1748952982436]","2025-06-03 15:16:13.678 +0300","false",5
1084,"Anonymized","Anonymized",993,"Anonymized","2025-06-03 15:10:24.542 +0300","America/New_York","intervention",29,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 15:17:25.260 +0300","[1748953042942]","2025-06-03 15:16:55.783 +0300","false",0
1071,"Anonymized","Anonymized",984,"Anonymized","2025-06-03 15:00:57.590 +0300","America/Chicago","intervention",42,2,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:18:32.725 +0300","[1748953111011]","2025-06-03 15:17:50.163 +0300","false",2
1099,"Anonymized","Anonymized",1004,"Anonymized","2025-06-03 15:30:40.326 +0300","America/New_York","intervention",24,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 15:37:04.572 +0300","[1748954222154]","2025-06-03 15:36:40.318 +0300","false",1
1255,"Anonymized","Anonymized",1152,"Anonymized","2025-06-04 14:15:30.177 +0300","America/Denver","control",22,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-04 14:27:36.430 +0300","[1749036443748]","2025-06-04 14:27:14.226 +0300","false",0
1076,"Anonymized","Anonymized",988,"Anonymized","2025-06-03 15:03:53.468 +0300","America/New_York","control",4,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 15:20:21.499 +0300","[1748953219555]","2025-06-03 15:20:16.879 +0300","false",0
1088,"Anonymized","Anonymized",998,"Anonymized","2025-06-03 15:17:05.938 +0300","America/Chicago","control",9,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:28:44.988 +0300","[1748953722614]","2025-06-03 15:28:35.059 +0300","false",0
1087,"Anonymized","Anonymized",997,"Anonymized","2025-06-03 15:16:28.537 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:23:02.231 +0300","[1748953380011]","2025-06-03 15:22:56.053 +0300","false",0
1085,"Anonymized","Anonymized",995,"Anonymized","2025-06-03 15:14:19.729 +0300","America/Chicago","intervention",102,4,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 15:23:09.329 +0300","[1748953386865]","2025-06-03 15:21:26.767 +0300","false",33
1081,"Anonymized","Anonymized",991,"Anonymized","2025-06-03 15:08:15.310 +0300","America/New_York","control",37,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 15:25:05.834 +0300","[1748953503553]","2025-06-03 15:24:28.393 +0300","false",0
1110,"Anonymized","Anonymized",1017,"Anonymized","2025-06-03 15:39:37.549 +0300","America/New_York","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:46:11.521 +0300","[1748954768970]","2025-06-03 15:46:05.734 +0300","false",0
1374,"Anonymized","Anonymized",1251,"Anonymized","2025-06-04 16:57:30.911 +0300","America/Chicago","control",3,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-04 17:04:00.653 +0300","[1749045839052]","2025-06-04 17:03:56.950 +0300","false",0
